,Date,Country Name,Indicator Code,continent,pop,CO2 emissions (metric tons per capita),Completeness of birth registration (%),"Fertility rate, total (births per woman)",Forest area (% of land area),GDP per capita (current US$),"Literacy rate, adult female (% of females ages 15 and above)","Maternal mortality ratio (modeled estimate, per 100,000 live births)","Mortality rate, infant (per 1,000 live births)","Population, total",Prevalence of undernourishment (% of population),Total greenhouse gas emissions (kt of CO2 equivalent),"Unemployment, female (% of female labor force) (modeled ILO estimate)"
1730,1977,Lebanon,SP.DYN.IMRT.IN,Asia,3115787,,,,,,,,42.8,,,,
1731,1977,Lebanon,SP.DYN.TFRT.IN,Asia,3115787,,,4.262,,,,,,,,,
1732,1977,Lebanon,SP.POP.TOTL,Asia,3115787,,,,,,,,,2601734.0,,,
1733,1977,Lesotho,NY.GDP.PCAP.CD,Africa,1251524,,,,,157.348815051921,,,,,,,
1734,1977,Lesotho,SP.DYN.IMRT.IN,Africa,1251524,,,,,,,,109.4,,,,
1735,1977,Lesotho,SP.DYN.TFRT.IN,Africa,1251524,,,5.708,,,,,,,,,
1736,1977,Lesotho,SP.POP.TOTL,Africa,1251524,,,,,,,,,1228527.0,,,
1737,1977,Liberia,SP.DYN.IMRT.IN,Africa,1703617,,,,,,,,169.7,,,,
1738,1977,Liberia,SP.DYN.TFRT.IN,Africa,1703617,,,6.93,,,,,,,,,
1739,1977,Liberia,SP.POP.TOTL,Africa,1703617,,,,,,,,,1692155.0,,,
1740,1977,Libya,SP.DYN.IMRT.IN,Africa,2721783,,,,,,,,65.6,,,,
1741,1977,Libya,SP.DYN.TFRT.IN,Africa,2721783,,,7.736,,,,,,,,,
1742,1977,Libya,SP.POP.TOTL,Africa,2721783,,,,,,,,,2865639.0,,,
1743,1977,Madagascar,NY.GDP.PCAP.CD,Africa,8007166,,,,,294.934246277606,,,,,,,
1744,1977,Madagascar,SP.DYN.IMRT.IN,Africa,8007166,,,,,,,,100.8,,,,
1745,1977,Madagascar,SP.DYN.TFRT.IN,Africa,8007166,,,6.976,,,,,,,,,
1746,1977,Madagascar,SP.POP.TOTL,Africa,8007166,,,,,,,,,7998157.0,,,
1747,1977,Malawi,NY.GDP.PCAP.CD,Africa,5637246,,,,,141.010375498763,,,,,,,
1748,1977,Malawi,SP.DYN.IMRT.IN,Africa,5637246,,,,,,,,170.9,,,,
1749,1977,Malawi,SP.DYN.TFRT.IN,Africa,5637246,,,7.59,,,,,,,,,
1750,1977,Malawi,SP.POP.TOTL,Africa,5637246,,,,,,,,,5717954.0,,,
1751,1977,Malaysia,NY.GDP.PCAP.CD,Asia,12845381,,,,,1027.29291137516,,,,,,,
1752,1977,Malaysia,SP.DYN.IMRT.IN,Asia,12845381,,,,,,,,30.3,,,,
1753,1977,Malaysia,SP.DYN.TFRT.IN,Asia,12845381,,,4.249,,,,,,,,,
1754,1977,Malaysia,SP.POP.TOTL,Asia,12845381,,,,,,,,,12790313.0,,,
1755,1977,Mali,NY.GDP.PCAP.CD,Africa,6491649,,,,,156.405957921712,,,,,,,
1756,1977,Mali,SP.DYN.IMRT.IN,Africa,6491649,,,,,,,,161.9,,,,
1757,1977,Mali,SP.DYN.TFRT.IN,Africa,6491649,,,7.153,,,,,,,,,
1758,1977,Mali,SP.POP.TOTL,Africa,6491649,,,,,,,,,6712267.0,,,
1759,1977,Mauritania,NY.GDP.PCAP.CD,Africa,1456688,,,,,566.23030516078,,,,,,,
1760,1977,Mauritania,SP.DYN.IMRT.IN,Africa,1456688,,,,,,,,98.9,,,,
1761,1977,Mauritania,SP.DYN.TFRT.IN,Africa,1456688,,,6.596,,,,,,,,,
1762,1977,Mauritania,SP.POP.TOTL,Africa,1456688,,,,,,,,,1411139.0,,,
1763,1977,Mauritius,NY.GDP.PCAP.CD,Africa,913025,,,,,893.914952381185,,,,,,,
1764,1977,Mauritius,SP.DYN.IMRT.IN,Africa,913025,,,,,,,,39.3,,,,
1765,1977,Mauritius,SP.DYN.TFRT.IN,Africa,913025,,,3.071,,,,,,,,,
1766,1977,Mauritius,SP.POP.TOTL,Africa,913025,,,,,,,,,921379.0,,,
1767,1977,Mexico,NY.GDP.PCAP.CD,Americas,63759976,,,,,1301.32462245746,,,,,,,
1768,1977,Mexico,SP.DYN.IMRT.IN,Americas,63759976,,,,,,,,60.2,,,,
1769,1977,Mexico,SP.DYN.TFRT.IN,Americas,63759976,,,5.448,,,,,,,,,
1770,1977,Mexico,SP.POP.TOTL,Americas,63759976,,,,,,,,,62869908.0,,,
1771,1977,Mongolia,SP.DYN.TFRT.IN,Asia,1528000,,,6.78,,,,,,,,,
1772,1977,Mongolia,SP.POP.TOTL,Asia,1528000,,,,,,,,,1562207.0,,,
1773,1977,Montenegro,SP.DYN.TFRT.IN,Europe,560073,,,2.341,,,,,,,,,
1774,1977,Montenegro,SP.POP.TOTL,Europe,560073,,,,,,,,,557576.0,,,
1775,1977,Morocco,NY.GDP.PCAP.CD,Africa,18396941,,,,,590.232238769531,,,,,,,
1776,1977,Morocco,SP.DYN.IMRT.IN,Africa,18396941,,,,,,,,104.6,,,,
1777,1977,Morocco,SP.DYN.TFRT.IN,Africa,18396941,,,5.968,,,,,,,,,
1778,1977,Morocco,SP.POP.TOTL,Africa,18396941,,,,,,,,,18620087.0,,,
1779,1977,Mozambique,SP.DYN.IMRT.IN,Africa,11127868,,,,,,,,179.1,,,,
1780,1977,Mozambique,SP.DYN.TFRT.IN,Africa,11127868,,,6.565,,,,,,,,,
1781,1977,Mozambique,SP.POP.TOTL,Africa,11127868,,,,,,,,,10738534.0,,,
1782,1977,Myanmar,NY.GDP.PCAP.CD,Asia,31528087,,,,,31.2348517830839,,,,,,,
1783,1977,Myanmar,SP.DYN.IMRT.IN,Asia,31528087,,,,,,,,104.1,,,,
1784,1977,Myanmar,SP.DYN.TFRT.IN,Asia,31528087,,,5.23,,,,,,,,,
1785,1977,Myanmar,SP.POP.TOTL,Asia,31528087,,,,,,,,,32026748.0,,,
1786,1977,Namibia,SP.DYN.IMRT.IN,Africa,977026,,,,,,,,65.5,,,,
1787,1977,Namibia,SP.DYN.TFRT.IN,Africa,977026,,,6.513,,,,,,,,,
1788,1977,Namibia,SP.POP.TOTL,Africa,977026,,,,,,,,,992955.0,,,
1789,1977,Nepal,NY.GDP.PCAP.CD,Asia,13933198,,,,,98.5420074155997,,,,,,,
1790,1977,Nepal,SP.DYN.IMRT.IN,Asia,13933198,,,,,,,,151.5,,,,
1791,1977,Nepal,SP.DYN.TFRT.IN,Asia,13933198,,,5.804,,,,,,,,,
1792,1977,Nepal,SP.POP.TOTL,Asia,13933198,,,,,,,,,14028535.0,,,
1793,1977,Netherlands,NY.GDP.PCAP.CD,Europe,13852989,,,,,9166.80819524307,,,,,,,
1794,1977,Netherlands,SP.DYN.IMRT.IN,Europe,13852989,,,,,,,,9.7,,,,
1795,1977,Netherlands,SP.DYN.TFRT.IN,Europe,13852989,,,1.58,,,,,,,,,
1796,1977,Netherlands,SP.POP.TOTL,Europe,13852989,,,,,,,,,13856185.0,,,
1797,1977,New Zealand,NY.GDP.PCAP.CD,Oceania,3164900,,,,,4950.58820538927,,,,,,,
1798,1977,New Zealand,SP.DYN.IMRT.IN,Oceania,3164900,,,,,,,,14.0,,,,
1799,1977,New Zealand,SP.DYN.TFRT.IN,Oceania,3164900,,,2.229,,,,,,,,,
1800,1977,New Zealand,SP.POP.TOTL,Oceania,3164900,,,,,,,,,3120200.0,,,
1801,1977,Nicaragua,NY.GDP.PCAP.CD,Americas,2554598,,,,,750.250231310017,,,,,,,
1802,1977,Nicaragua,SP.DYN.IMRT.IN,Americas,2554598,,,,,,,,91.0,,,,
1803,1977,Nicaragua,SP.DYN.TFRT.IN,Americas,2554598,,,6.411,,,,,,,,,
1804,1977,Nicaragua,SP.POP.TOTL,Americas,2554598,,,,,,,,,2985480.0,,,
1805,1977,Niger,NY.GDP.PCAP.CD,Africa,5682086,,,,,235.18863837558,,,,,,,
1806,1977,Niger,SP.DYN.IMRT.IN,Africa,5682086,,,,,,,,134.4,,,,
1807,1977,Niger,SP.DYN.TFRT.IN,Africa,5682086,,,7.738,,,,,,,,,
1808,1977,Niger,SP.POP.TOTL,Africa,5682086,,,,,,,,,5491158.0,,,
1809,1977,Nigeria,NY.GDP.PCAP.CD,Africa,62209173,,,,,536.21617892585,,,,,,,
1810,1977,Nigeria,SP.DYN.IMRT.IN,Africa,62209173,,,,,,,,135.3,,,,
1811,1977,Nigeria,SP.DYN.TFRT.IN,Africa,62209173,,,6.757,,,,,,,,,
1812,1977,Nigeria,SP.POP.TOTL,Africa,62209173,,,,,,,,,67203134.0,,,
1813,1977,Norway,NY.GDP.PCAP.CD,Europe,4043205,,,,,10266.1206718698,,,,,,,
1814,1977,Norway,SP.DYN.IMRT.IN,Europe,4043205,,,,,,,,9.3,,,,
1815,1977,Norway,SP.DYN.TFRT.IN,Europe,4043205,,,1.75,,,,,,,,,
1816,1977,Norway,SP.POP.TOTL,Europe,4043205,,,,,,,,,4043205.0,,,
1817,1977,Oman,NY.GDP.PCAP.CD,Asia,1004533,,,,,2803.3940829517,,,,,,,
1818,1977,Oman,SP.DYN.IMRT.IN,Asia,1004533,,,,,,,,100.2,,,,
1819,1977,Oman,SP.DYN.TFRT.IN,Asia,1004533,,,8.018,,,,,,,,,
1820,1977,Oman,SP.POP.TOTL,Asia,1004533,,,,,,,,,977804.0,,,
1821,1977,Pakistan,NY.GDP.PCAP.CD,Asia,78152686,,,,,213.16870252429,,,,,,,
1822,1977,Pakistan,SP.DYN.IMRT.IN,Asia,78152686,,,,,,,,129.0,,,,
1823,1977,Pakistan,SP.DYN.TFRT.IN,Asia,78152686,,,6.599,,,,,,,,,
1824,1977,Pakistan,SP.POP.TOTL,Asia,78152686,,,,,,,,,70958168.0,,,
1825,1977,Panama,NY.GDP.PCAP.CD,Americas,1839782,,,,,1489.96405492642,,,,,,,
1826,1977,Panama,SP.DYN.IMRT.IN,Americas,1839782,,,,,,,,38.4,,,,
1827,1977,Panama,SP.DYN.TFRT.IN,Americas,1839782,,,4.26,,,,,,,,,
1828,1977,Panama,SP.POP.TOTL,Americas,1839782,,,,,,,,,1837804.0,,,
1829,1977,Paraguay,NY.GDP.PCAP.CD,Americas,2984494,,,,,712.658515370636,,,,,,,
1830,1977,Paraguay,SP.DYN.IMRT.IN,Americas,2984494,,,,,,,,53.0,,,,
1831,1977,Paraguay,SP.DYN.TFRT.IN,Americas,2984494,,,5.189,,,,,,,,,
1832,1977,Paraguay,SP.POP.TOTL,Americas,2984494,,,,,,,,,2935710.0,,,
1833,1977,Peru,NY.GDP.PCAP.CD,Americas,15990099,,,,,899.255518187475,,,,,,,
1834,1977,Peru,SP.DYN.IMRT.IN,Americas,15990099,,,,,,,,88.0,,,,
1835,1977,Peru,SP.DYN.TFRT.IN,Americas,15990099,,,5.44,,,,,,,,,
1836,1977,Peru,SP.POP.TOTL,Americas,15990099,,,,,,,,,16258323.0,,,
1837,1977,Philippines,NY.GDP.PCAP.CD,Asia,46850962,,,,,510.737653843276,,,,,,,
1838,1977,Philippines,SP.DYN.IMRT.IN,Asia,46850962,,,,,,,,54.3,,,,
1839,1977,Philippines,SP.DYN.TFRT.IN,Asia,46850962,,,5.506,,,,,,,,,
1840,1977,Philippines,SP.POP.TOTL,Asia,46850962,,,,,,,,,43629415.0,,,
1841,1977,Poland,SP.DYN.IMRT.IN,Europe,34621254,,,,,,,,23.1,,,,
1842,1977,Poland,SP.DYN.TFRT.IN,Europe,34621254,,,2.23,,,,,,,,,
1843,1977,Poland,SP.POP.TOTL,Europe,34621254,,,,,,,,,34689050.0,,,
1844,1977,Portugal,NY.GDP.PCAP.CD,Europe,9662600,,,,,2267.37100319478,,,,,,,
1845,1977,Portugal,SP.DYN.IMRT.IN,Europe,9662600,,,,,,,,29.6,,,,
1846,1977,Portugal,SP.DYN.TFRT.IN,Europe,9662600,,,2.69,,,,,,,,,
1847,1977,Portugal,SP.POP.TOTL,Europe,9662600,,,,,,,,,9455675.0,,,
1848,1977,Puerto Rico,NY.GDP.PCAP.CD,Americas,3080828,,,,,3208.77135614128,,,,,,,
1849,1977,Puerto Rico,SP.DYN.TFRT.IN,Americas,3080828,,,2.769,,,,,,,,,
1850,1977,Puerto Rico,SP.POP.TOTL,Americas,3080828,,,,,,,,,3088690.0,,,
1851,1977,Romania,SP.DYN.IMRT.IN,Europe,21658597,,,,,,,,31.3,,,,
1852,1977,Romania,SP.DYN.TFRT.IN,Europe,21658597,,,2.57,,,,,,,,,
1853,1977,Romania,SP.POP.TOTL,Europe,21658597,,,,,,,,,21756096.0,,,
1854,1977,Rwanda,NY.GDP.PCAP.CD,Africa,4657072,,,,,160.384242800638,,,,,,,
1855,1977,Rwanda,SP.DYN.IMRT.IN,Africa,4657072,,,,,,,,148.2,,,,
1856,1977,Rwanda,SP.DYN.TFRT.IN,Africa,4657072,,,8.429,,,,,,,,,
1857,1977,Rwanda,SP.POP.TOTL,Africa,4657072,,,,,,,,,4655386.0,,,
1858,1977,Sao Tome and Principe,SP.DYN.IMRT.IN,Africa,86796,,,,,,,,58.1,,,,
1859,1977,Sao Tome and Principe,SP.DYN.TFRT.IN,Africa,86796,,,6.504,,,,,,,,,
1860,1977,Sao Tome and Principe,SP.POP.TOTL,Africa,86796,,,,,,,,,88102.0,,,
1861,1977,Saudi Arabia,NY.GDP.PCAP.CD,Asia,8128505,,,,,9038.87918649285,,,,,,,
1862,1977,Saudi Arabia,SP.DYN.IMRT.IN,Asia,8128505,,,,,,,,81.1,,,,
1863,1977,Saudi Arabia,SP.DYN.TFRT.IN,Asia,8128505,,,7.299,,,,,,,,,
1864,1977,Saudi Arabia,SP.POP.TOTL,Asia,8128505,,,,,,,,,8207695.0,,,
1865,1977,Senegal,NY.GDP.PCAP.CD,Africa,5260855,,,,,567.025662861419,,,,,,,
1866,1977,Senegal,SP.DYN.IMRT.IN,Africa,5260855,,,,,,,,105.0,,,,
1867,1977,Senegal,SP.DYN.TFRT.IN,Africa,5260855,,,7.268,,,,,,,,,
1868,1977,Senegal,SP.POP.TOTL,Africa,5260855,,,,,,,,,5181505.0,,,
1869,1977,Serbia,SP.POP.TOTL,Europe,8686367,,,,,,,,,7258000.0,,,
1870,1977,Sierra Leone,NY.GDP.PCAP.CD,Africa,3140897,,,,,218.191800605492,,,,,,,
1871,1977,Sierra Leone,SP.DYN.IMRT.IN,Africa,3140897,,,,,,,,172.8,,,,
1872,1977,Sierra Leone,SP.DYN.TFRT.IN,Africa,3140897,,,6.644,,,,,,,,,
1873,1977,Sierra Leone,SP.POP.TOTL,Africa,3140897,,,,,,,,,3170503.0,,,
1874,1977,Singapore,NY.GDP.PCAP.CD,Asia,2325300,,,,,2846.33598832854,,,,,,,
1875,1977,Singapore,SP.DYN.IMRT.IN,Asia,2325300,,,,,,,,12.3,,,,
1876,1977,Singapore,SP.DYN.TFRT.IN,Asia,2325300,,,1.82,,,,,,,,,
1877,1977,Singapore,SP.POP.TOTL,Asia,2325300,,,,,,,,,2325300.0,,,
1878,1977,Slovak Republic,SP.DYN.TFRT.IN,Europe,4827803,,,2.49,,,,,,,,,
1879,1977,Slovak Republic,SP.POP.TOTL,Europe,4827803,,,,,,,,,4840501.0,,,
1880,1977,Slovenia,SP.DYN.TFRT.IN,Europe,1746919,,,2.166,,,,,,,,,
1881,1977,Slovenia,SP.POP.TOTL,Europe,1746919,,,,,,,,,1842377.0,,,
1882,1977,Somalia,NY.GDP.PCAP.CD,Africa,4353666,,,,,103.818609194054,,,,,,,
1883,1977,Somalia,SP.DYN.TFRT.IN,Africa,4353666,,,7.004,,,,,,,,,
1884,1977,Somalia,SP.POP.TOTL,Africa,4353666,,,,,,,,,4802134.0,,,
1885,1977,South Africa,NY.GDP.PCAP.CD,Africa,27129932,,,,,1711.73843362502,,,,,,,
1886,1977,South Africa,SP.DYN.IMRT.IN,Africa,27129932,,,,,,,,79.0,,,,
1887,1977,South Africa,SP.DYN.TFRT.IN,Africa,27129932,,,5.116,,,,,,,,,
1888,1977,South Africa,SP.POP.TOTL,Africa,27129932,,,,,,,,,26480915.0,,,
1889,1977,Spain,NY.GDP.PCAP.CD,Europe,36439000,,,,,3627.59066324096,,,,,,,
1890,1977,Spain,SP.DYN.IMRT.IN,Europe,36439000,,,,,,,,15.8,,,,
1891,1977,Spain,SP.DYN.TFRT.IN,Europe,36439000,,,2.65,,,,,,,,,
1892,1977,Spain,SP.POP.TOTL,Europe,36439000,,,,,,,,,36511638.0,,,
1893,1977,Sri Lanka,NY.GDP.PCAP.CD,Asia,14116836,,,,,287.561636646356,,,,,,,
1894,1977,Sri Lanka,SP.DYN.IMRT.IN,Asia,14116836,,,,,,,,44.7,,,,
1895,1977,Sri Lanka,SP.DYN.TFRT.IN,Asia,14116836,,,3.633,,,,,,,,,
1896,1977,Sri Lanka,SP.POP.TOTL,Asia,14116836,,,,,,,,,14273495.0,,,
1897,1977,Sudan,NY.GDP.PCAP.CD,Africa,17104986,,,,,506.659729003906,,,,,,,
1898,1977,Sudan,SP.DYN.IMRT.IN,Africa,17104986,,,,,,,,92.3,,,,
1899,1977,Sudan,SP.DYN.TFRT.IN,Africa,17104986,,,6.919,,,,,,,,,
1900,1977,Sudan,SP.POP.TOTL,Africa,17104986,,,,,,,,,13034631.0,,,
1901,1977,Sweden,NY.GDP.PCAP.CD,Europe,8251648,,,,,11448.6193912266,,,,,,,
1902,1977,Sweden,SP.DYN.IMRT.IN,Europe,8251648,,,,,,,,7.9,,,,
1903,1977,Sweden,SP.DYN.TFRT.IN,Europe,8251648,,,1.64,,,,,,,,,
1904,1977,Sweden,SP.POP.TOTL,Europe,8251648,,,,,,,,,8251540.0,,,
1905,1977,Switzerland,SP.DYN.IMRT.IN,Europe,6316424,,,,,,,,9.8,,,,
1906,1977,Switzerland,SP.DYN.TFRT.IN,Europe,6316424,,,1.53,,,,,,,,,
1907,1977,Switzerland,SP.POP.TOTL,Europe,6316424,,,,,,,,,6281174.0,,,
1908,1977,Syrian Arab Republic,NY.GDP.PCAP.CD,Asia,7932503,,,,,853.813437626457,,,,,,,
1909,1977,Syrian Arab Republic,SP.DYN.IMRT.IN,Asia,7932503,,,,,,,,53.9,,,,
1910,1977,Syrian Arab Republic,SP.DYN.TFRT.IN,Asia,7932503,,,7.359,,,,,,,,,
1911,1977,Syrian Arab Republic,SP.POP.TOTL,Asia,7932503,,,,,,,,,8060652.0,,,
1912,1977,Tanzania,SP.DYN.IMRT.IN,Africa,17129565,,,,,,,,112.1,,,,
1913,1977,Tanzania,SP.DYN.TFRT.IN,Africa,17129565,,,6.73,,,,,,,,,
1914,1977,Tanzania,SP.POP.TOTL,Africa,17129565,,,,,,,,,16905222.0,,,
1915,1977,Thailand,NY.GDP.PCAP.CD,Asia,44148285,,,,,445.420852493951,,,,,,,
1916,1977,Thailand,SP.DYN.IMRT.IN,Asia,44148285,,,,,,,,53.0,,,,
1917,1977,Thailand,SP.DYN.TFRT.IN,Asia,44148285,,,4.03,,,,,,,,,
1918,1977,Thailand,SP.POP.TOTL,Asia,44148285,,,,,,,,,44405903.0,,,
1919,1977,Togo,NY.GDP.PCAP.CD,Africa,2308582,,,,,308.695342649041,,,,,,,
1920,1977,Togo,SP.DYN.IMRT.IN,Africa,2308582,,,,,,,,115.1,,,,
1921,1977,Togo,SP.DYN.TFRT.IN,Africa,2308582,,,7.288,,,,,,,,,
1922,1977,Togo,SP.POP.TOTL,Africa,2308582,,,,,,,,,2518454.0,,,
1923,1977,Trinidad and Tobago,NY.GDP.PCAP.CD,Americas,1039009,,,,,3020.24294095194,,,,,,,
1924,1977,Trinidad and Tobago,SP.DYN.IMRT.IN,Americas,1039009,,,,,,,,37.4,,,,
1925,1977,Trinidad and Tobago,SP.DYN.TFRT.IN,Americas,1039009,,,3.273,,,,,,,,,
1926,1977,Trinidad and Tobago,SP.POP.TOTL,Americas,1039009,,,,,,,,,1039210.0,,,
1927,1977,Tunisia,NY.GDP.PCAP.CD,Africa,6005061,,,,,863.067611176297,,,,,,,
1928,1977,Tunisia,SP.DYN.IMRT.IN,Africa,6005061,,,,,,,,82.6,,,,
1929,1977,Tunisia,SP.DYN.TFRT.IN,Africa,6005061,,,5.733,,,,,,,,,
1930,1977,Tunisia,SP.POP.TOTL,Africa,6005061,,,,,,,,,5919958.0,,,
1931,1977,Turkiye,NY.GDP.PCAP.CD,Europe,42404033,,,,,1427.53039188284,,,,,,,
1932,1977,Turkiye,SP.DYN.IMRT.IN,Europe,42404033,,,,,,,,101.1,,,,
1933,1977,Turkiye,SP.DYN.TFRT.IN,Europe,42404033,,,4.785,,,,,,,,,
1934,1977,Turkiye,SP.POP.TOTL,Europe,42404033,,,,,,,,,41108290.0,,,
1935,1977,Uganda,NY.GDP.PCAP.CD,Africa,11457758,,,,,258.296178852636,,,,,,,
1936,1977,Uganda,SP.DYN.IMRT.IN,Africa,11457758,,,,,,,,125.2,,,,
1937,1977,Uganda,SP.DYN.TFRT.IN,Africa,11457758,,,7.099,,,,,,,,,
1938,1977,Uganda,SP.POP.TOTL,Africa,11457758,,,,,,,,,11368618.0,,,
1939,1977,United Kingdom,NY.GDP.PCAP.CD,Europe,56179000,,,,,4681.43993173038,,,,,,,
1940,1977,United Kingdom,SP.DYN.IMRT.IN,Europe,56179000,,,,,,,,14.1,,,,
1941,1977,United Kingdom,SP.DYN.TFRT.IN,Europe,56179000,,,1.69,,,,,,,,,
1942,1977,United Kingdom,SP.POP.TOTL,Europe,56179000,,,,,,,,,56193492.0,,,
1943,1977,United States,NY.GDP.PCAP.CD,Americas,220239000,,,,,9452.57651914511,,,,,,,
1944,1977,United States,SP.DYN.IMRT.IN,Americas,220239000,,,,,,,,14.5,,,,
1945,1977,United States,SP.DYN.TFRT.IN,Americas,220239000,,,1.79,,,,,,,,,
1946,1977,United States,SP.POP.TOTL,Americas,220239000,,,,,,,,,220239000.0,,,
1947,1977,Uruguay,NY.GDP.PCAP.CD,Americas,2873520,,,,,1440.22665459176,,,,,,,
1948,1977,Uruguay,SP.DYN.IMRT.IN,Americas,2873520,,,,,,,,46.1,,,,
1949,1977,Uruguay,SP.DYN.TFRT.IN,Americas,2873520,,,2.907,,,,,,,,,
1950,1977,Uruguay,SP.POP.TOTL,Americas,2873520,,,,,,,,,2856958.0,,,
1951,1977,"Venezuela, RB",NY.GDP.PCAP.CD,Americas,13503563,,,,,2593.07648844045,,,,,,,
1952,1977,"Venezuela, RB",SP.DYN.IMRT.IN,Americas,13503563,,,,,,,,39.4,,,,
1953,1977,"Venezuela, RB",SP.DYN.TFRT.IN,Americas,13503563,,,4.494,,,,,,,,,
1954,1977,"Venezuela, RB",SP.POP.TOTL,Americas,13503563,,,,,,,,,13964377.0,,,
1955,1977,Vietnam,SP.DYN.IMRT.IN,Asia,50533506,,,,,,,,49.9,,,,
1956,1977,Vietnam,SP.DYN.TFRT.IN,Asia,50533506,,,5.614,,,,,,,,,
1957,1977,Vietnam,SP.POP.TOTL,Asia,50533506,,,,,,,,,50861166.0,,,
1958,1977,West Bank and Gaza,SP.DYN.IMRT.IN,Asia,1261091,,,,,,,,69.0,,,,
1959,1977,"Yemen, Rep.",SP.DYN.IMRT.IN,Asia,8403990,,,,,,,,165.3,,,,
1960,1977,"Yemen, Rep.",SP.DYN.TFRT.IN,Asia,8403990,,,8.605,,,,,,,,,
1961,1977,"Yemen, Rep.",SP.POP.TOTL,Asia,8403990,,,,,,,,,7178672.0,,,
1962,1977,Zambia,NY.GDP.PCAP.CD,Africa,5216550,,,,,469.594201012795,,,,,,,
1963,1977,Zambia,SP.DYN.IMRT.IN,Africa,5216550,,,,,,,,94.6,,,,
1964,1977,Zambia,SP.DYN.TFRT.IN,Africa,5216550,,,7.276,,,,,,,,,
1965,1977,Zambia,SP.POP.TOTL,Africa,5216550,,,,,,,,,5287544.0,,,
1966,1977,Zimbabwe,NY.GDP.PCAP.CD,Africa,6642107,,,,,650.155798788141,,,,,,,
1967,1977,Zimbabwe,SP.DYN.IMRT.IN,Africa,6642107,,,,,,,,72.5,,,,
1968,1977,Zimbabwe,SP.DYN.TFRT.IN,Africa,6642107,,,7.308,,,,,,,,,
1969,1977,Zimbabwe,SP.POP.TOTL,Africa,6642107,,,,,,,,,6712825.0,,,
1970,1982,Afghanistan,SP.DYN.IMRT.IN,Asia,12881816,,,,,,,,153.9,,,,
1971,1982,Afghanistan,SP.DYN.TFRT.IN,Asia,12881816,,,7.45,,,,,,,,,
1972,1982,Afghanistan,SP.POP.TOTL,Asia,12881816,,,,,,,,,12882518.0,,,
1973,1982,Albania,SP.DYN.IMRT.IN,Europe,2780097,,,,,,,,57.3,,,,
1974,1982,Albania,SP.DYN.TFRT.IN,Europe,2780097,,,3.452,,,,,,,,,
1975,1982,Albania,SP.POP.TOTL,Europe,2780097,,,,,,,,,2784278.0,,,
1976,1982,Algeria,NY.GDP.PCAP.CD,Africa,20033753,,,,,2210.30203566957,,,,,,,
1977,1982,Algeria,SP.DYN.IMRT.IN,Africa,20033753,,,,,,,,86.4,,,,
1978,1982,Algeria,SP.DYN.TFRT.IN,Africa,20033753,,,6.43,,,,,,,,,
1979,1982,Algeria,SP.POP.TOTL,Africa,20033753,,,,,,,,,20452901.0,,,
1980,1982,Angola,NY.GDP.PCAP.CD,Africa,7016384,,,,,619.959903362244,,,,,,,
1981,1982,Angola,SP.DYN.IMRT.IN,Africa,7016384,,,,,,,,137.1,,,,
1982,1982,Angola,SP.DYN.TFRT.IN,Africa,7016384,,,7.461,,,,,,,,,
1983,1982,Angola,SP.POP.TOTL,Africa,7016384,,,,,,,,,8952971.0,,,
1984,1982,Argentina,NY.GDP.PCAP.CD,Americas,29341374,,,,,2927.89735685135,,,,,,,
1985,1982,Argentina,SP.DYN.IMRT.IN,Americas,29341374,,,,,,,,31.9,,,,
1986,1982,Argentina,SP.DYN.TFRT.IN,Americas,29341374,,,3.204,,,,,,,,,
1987,1982,Argentina,SP.POP.TOTL,Americas,29341374,,,,,,,,,28794550.0,,,
1988,1982,Australia,NY.GDP.PCAP.CD,Oceania,15184200,,,,,12788.5492901209,,,,,,,
1989,1982,Australia,SP.DYN.IMRT.IN,Oceania,15184200,,,,,,,,10.1,,,,
1990,1982,Australia,SP.DYN.TFRT.IN,Oceania,15184200,,,1.929,,,,,,,,,
1991,1982,Australia,SP.POP.TOTL,Oceania,15184200,,,,,,,,,15178000.0,,,
1992,1982,Austria,NY.GDP.PCAP.CD,Europe,7574613,,,,,9410.34725652989,,,,,,,
1993,1982,Austria,SP.DYN.IMRT.IN,Europe,7574613,,,,,,,,12.6,,,,
1994,1982,Austria,SP.DYN.TFRT.IN,Europe,7574613,,,1.66,,,,,,,,,
1995,1982,Austria,SP.POP.TOTL,Europe,7574613,,,,,,,,,7574140.0,,,
1996,1982,Bahrain,NY.GDP.PCAP.CD,Asia,377967,,,,,9446.08457726994,,,,,,,
1997,1982,Bahrain,SP.DYN.IMRT.IN,Asia,377967,,,,,,,,24.0,,,,
1998,1982,Bahrain,SP.DYN.TFRT.IN,Asia,377967,,,4.688,,,,,,,,,
1999,1982,Bahrain,SP.POP.TOTL,Asia,377967,,,,,,,,,385953.0,,,
2000,1982,Bangladesh,NY.GDP.PCAP.CD,Asia,93074406,,,,,220.718796963204,,,,,,,
2001,1982,Bangladesh,SP.DYN.IMRT.IN,Asia,93074406,,,,,,,,131.5,,,,
2002,1982,Bangladesh,SP.DYN.TFRT.IN,Asia,93074406,,,6.058,,,,,,,,,
2003,1982,Bangladesh,SP.POP.TOTL,Asia,93074406,,,,,,,,,83932132.0,,,
2004,1982,Belgium,NY.GDP.PCAP.CD,Europe,9856303,,,,,9343.86109959618,,,,,,,
